generation_date,generation_kwh,generation_kwh_filled,expected_energy_kwh,actual_power_kw,expected_power_kw,ghi,elevation,temp,clouds_all,visibility,rain_1h,is_daytime,is_anomaly,long_gap,plant_capacity,plant_name,pr_hourly
2024-01-01 00:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-83.41577270540975,17.29,0.0,2000.0,0.0,False,False,0,269.28,HKL (GGI),
2024-01-01 01:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-70.3584033278404,16.9875,0.4583333333333333,2000.0,0.0,False,False,0,269.28,HKL (GGI),
2024-01-01 02:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-56.698739879868135,16.552083333333332,1.0,1954.1666666666667,0.0,False,False,0,269.28,HKL (GGI),
2024-01-01 03:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-43.136126153094125,16.134583333333335,0.5416666666666666,1854.1666666666667,0.0,False,False,0,269.28,HKL (GGI),
2024-01-01 04:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-29.73516381345938,15.662916666666668,0.0,1777.0833333333333,0.0,False,False,0,269.28,HKL (GGI),
2024-01-01 05:00:00+06:00,0.0,0.0,0.0,0.0,0.0,0.0,-16.5805934489964,15.747916666666667,0.0,1727.0833333333333,0.0,False,False,0,269.28,HKL (GGI),
2024-01-01 06:00:00+06:00,0.0561580278,0.0561580278,0.09130369824025744,0.05615802780000001,0.09130369824025746,0.4291179971311687,-3.7964828266153927,15.933333333333335,18.333333333333332,1287.5,0.0,True,False,0,269.28,HKL (GGI),0.615068489911824
2024-01-01 07:00:00+06:00,4.6634672,4.6634672,17.451505700812312,4.6634672,17.451505700812312,81.80166652965012,8.424547800454784,16.3575,40.0,800.0,0.0,True,False,0,269.28,HKL (GGI),0.2672243461366735
2024-01-01 08:00:00+06:00,13.4513395611,13.4513395611,60.2373260113852,13.4513395611,60.2373260113852,281.28696195772676,19.77115086877313,17.395833333333332,56.041666666666664,800.0,0.0,True,False,0,269.28,HKL (GGI),0.22330572174730365
2024-01-01 09:00:00+06:00,7.9104040721999995,7.9104040721999995,99.67771042063113,7.9104040721999995,99.67771042063113,465.4793349615413,29.732567856034933,17.479583333333334,75.0,800.0,0.0,True,False,0,269.28,HKL (GGI),0.07935980911699109
2024-01-01 10:00:00+06:00,75.7634048444,75.7634048444,129.1634313740764,75.7634048444,129.1634313740764,600.5492580848914,37.5050757204681,18.458333333333332,49.791666666666664,1075.0,0.0,True,False,0,269.28,HKL (GGI),0.5865700844148215
2024-01-01 11:00:00+06:00,136.2850892333,136.2850892333,146.4194653572878,136.2850892333,146.4194653572878,673.6834810298084,42.01796792067001,21.065416666666668,20.0,1491.6666666666667,0.0,True,False,0,269.28,HKL (GGI),0.9307853221615155
